"No.","Time","Source","Destination","Length","RSSI","Protocol","Info"
"104656","1100.211237","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=2723, FN=0, Flags=.p.....TC"
"104657","1100.211963","","a4:42:3b:d2:f7:08","2560","-49 dBm","802.11","QoS Data, SN=746, FN=0, Flags=.p....F.C"
"104658","1100.211975","","a4:42:3b:d2:f7:08","2983","-49 dBm","802.11","QoS Data, SN=747, FN=0, Flags=.p....F.C"
"104661","1100.212365","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=748, FN=0, Flags=.p....F.C"
"104662","1100.212378","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1550","-49 dBm","802.11","QoS Data, SN=749, FN=0, Flags=.p....F.C"
"104666","1100.212562","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-29 dBm","802.11","QoS Data, SN=2724, FN=0, Flags=.p.....TC"
"104667","1100.212566","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-29 dBm","802.11","QoS Data, SN=2725, FN=0, Flags=.p.....TC"
"104668","1100.212569","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-29 dBm","802.11","QoS Data, SN=2726, FN=0, Flags=.p.....TC"
"104670","1100.216968","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1550","-49 dBm","802.11","QoS Data, SN=750, FN=0, Flags=.p....F.C"
"104673","1100.217475","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=751, FN=0, Flags=.p....F.C"
"104677","1100.217766","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=2727, FN=0, Flags=.p.....TC"
"104679","1100.218299","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=752, FN=0, Flags=.p....F.C"
"104680","1100.218319","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1550","-49 dBm","802.11","QoS Data, SN=753, FN=0, Flags=.p....F.C"
"104683","1100.218515","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1550","-49 dBm","802.11","QoS Data, SN=754, FN=0, Flags=.p....F.C"
"104687","1100.218784","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=2728, FN=0, Flags=.p.....TC"
"104689","1100.219230","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=755, FN=0, Flags=.p....F.C"
"104692","1100.219468","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1550","-49 dBm","802.11","QoS Data, SN=756, FN=0, Flags=.p....F.C"
"104695","1100.219814","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=757, FN=0, Flags=.p....F.C"
"104699","1100.220259","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-29 dBm","802.11","QoS Data, SN=2729, FN=0, Flags=.p.....TC"
"104700","1100.220263","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-29 dBm","802.11","QoS Data, SN=2730, FN=0, Flags=.p.....TC"
"104702","1100.220601","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1550","-49 dBm","802.11","QoS Data, SN=758, FN=0, Flags=.p....F.C"
"104705","1100.221045","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=759, FN=0, Flags=.p....F.C"
"104709","1100.221192","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=2731, FN=0, Flags=.p.....TC"
"104713","1100.221589","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=2732, FN=0, Flags=.p.....TC"
"104715","1100.222132","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=760, FN=0, Flags=.p....F.C"
"104716","1100.222151","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=761, FN=0, Flags=.p....F.C"
"104721","1100.222552","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=2733, FN=0, Flags=.p.....TC"
"104723","1100.222987","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=762, FN=0, Flags=.p....F.C"
"104727","1100.223421","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=2734, FN=0, Flags=.p.....TC"
"105027","1104.136226","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=2735, FN=0, Flags=.p.....TC"
"105029","1104.138351","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=763, FN=0, Flags=.p....F.C"
"105038","1104.188102","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=2736, FN=0, Flags=.p.....TC"
"105092","1104.876056","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-29 dBm","802.11","QoS Data, SN=2737, FN=0, Flags=.p.....TC"
"105094","1104.876385","Google_73:3c:d4","a4:42:3b:d2:f7:08","146","-61 dBm","802.11","QoS Data, SN=3022, FN=0, Flags=.p.....TC"
"105096","1104.877263","Google_73:3c:d4","a4:42:3b:d2:f7:08","146","-49 dBm","802.11","QoS Data, SN=1177, FN=0, Flags=.p....F.C"
"105098","1104.877291","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-49 dBm","802.11","QoS Data, SN=990, FN=0, Flags=.p....F.C"
"105102","1104.878412","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","138","-29 dBm","802.11","QoS Data, SN=2738, FN=0, Flags=.p.....TC"
"105104","1104.878540","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","138","-49 dBm","802.11","QoS Data, SN=900, FN=0, Flags=.p....F.C"
"105110","1104.879316","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-61 dBm","802.11","QoS Data, SN=3023, FN=0, Flags=.p.....TC"
"105112","1104.879740","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=764, FN=0, Flags=.p....F.C"
"105119","1104.936027","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-29 dBm","802.11","QoS Data, SN=2739, FN=0, Flags=.p.....TC"
"105121","1104.936932","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-49 dBm","802.11","QoS Data, SN=991, FN=0, Flags=.p....F.C"
"105540","1109.156204","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=2740, FN=0, Flags=.p.....TC"
"105542","1109.159062","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=765, FN=0, Flags=.p....F.C"
"105550","1109.215937","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=2741, FN=0, Flags=.p.....TC"
"105606","1109.895889","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-29 dBm","802.11","QoS Data, SN=2742, FN=0, Flags=.p.....TC"
"105608","1109.897242","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-49 dBm","802.11","QoS Data, SN=998, FN=0, Flags=.p....F.C"
"105610","1109.898309","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-64 dBm","802.11","QoS Data, SN=3032, FN=0, Flags=.p.....TC"
"105613","1109.901175","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=766, FN=0, Flags=.p....F.C"
"105620","1109.956285","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-29 dBm","802.11","QoS Data, SN=2743, FN=0, Flags=.p.....TC"
"105622","1109.957034","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-49 dBm","802.11","QoS Data, SN=999, FN=0, Flags=.p....F.C"
"105941","1114.161118","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=2744, FN=0, Flags=.p.....TC"
"105943","1114.164082","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=767, FN=0, Flags=.p....F.C"
"105953","1114.207700","IntelCor_d2:f7:08","01:00:5e:7f:ff:fa","142","-29 dBm","802.11","QoS Data, SN=2745, FN=0, Flags=.p.....TC"
"105957","1114.207980","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=2746, FN=0, Flags=.p.....TC"
"105960","1114.253987","IntelCor_d2:f7:08","01:00:5e:7f:ff:fa","140","-50 dBm","802.11","Data, SN=989, FN=0, Flags=.p....F.C"
"106004","1114.709886","IntelCor_d2:f7:08","01:00:5e:00:00:fb","142","-29 dBm","802.11","QoS Data, SN=2747, FN=0, Flags=.p.....TC"
"106011","1114.766118","IntelCor_d2:f7:08","01:00:5e:00:00:fb","140","-49 dBm","802.11","Data, SN=994, FN=0, Flags=.p....F.C"
"106023","1114.916417","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-29 dBm","802.11","QoS Data, SN=2748, FN=0, Flags=.p.....TC"
"106028","1114.918921","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-49 dBm","802.11","QoS Data, SN=1009, FN=0, Flags=.p....F.C"
"106030","1114.923743","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=768, FN=0, Flags=.p....F.C"
"106035","1114.976673","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-29 dBm","802.11","QoS Data, SN=2749, FN=0, Flags=.p.....TC"
"106037","1114.977014","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-49 dBm","802.11","QoS Data, SN=1010, FN=0, Flags=.p....F.C"
"106093","1115.665351","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","237","-29 dBm","802.11","QoS Data, SN=2750, FN=0, Flags=.p.....TC"
"106101","1115.667480","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","430","-29 dBm","802.11","QoS Data, SN=2751, FN=0, Flags=.p.....TC"
"106102","1115.667489","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","197","-29 dBm","802.11","QoS Data, SN=2752, FN=0, Flags=.p.....TC"
"106104","1115.672915","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=769, FN=0, Flags=.p....F.C"
"106106","1115.673787","","a4:42:3b:d2:f7:08","447","-49 dBm","802.11","QoS Data, SN=770, FN=0, Flags=.p....F.C"
"106110","1115.674238","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=2753, FN=0, Flags=.p.....TC"
"106124","1115.795751","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","243","-49 dBm","802.11","QoS Data, SN=771, FN=0, Flags=.p....F.C"
"106165","1116.118482","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","229","-49 dBm","802.11","QoS Data, SN=772, FN=0, Flags=.p....F.C"
"106174","1116.168662","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=2755, FN=0, Flags=.p.....TC"
"106514","1119.166562","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=2756, FN=0, Flags=.p.....TC"
"106517","1119.169220","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=773, FN=0, Flags=.p....F.C"
"106521","1119.214034","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=2757, FN=0, Flags=.p.....TC"
"106552","1119.629755","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=1178, FN=0, Flags=.p....F.C"
"106575","1119.937475","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-29 dBm","802.11","QoS Data, SN=2759, FN=0, Flags=.p.....TC"
"106578","1119.941118","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-49 dBm","802.11","QoS Data, SN=1018, FN=0, Flags=.p....F.C"
"106580","1119.942748","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-61 dBm","802.11","QoS Data, SN=3053, FN=0, Flags=.p.....TC"
"106582","1119.943076","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=774, FN=0, Flags=.p....F.C"
"106589","1119.984197","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-29 dBm","802.11","QoS Data, SN=2760, FN=0, Flags=.p.....TC"
"106591","1119.984693","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-49 dBm","802.11","QoS Data, SN=1019, FN=0, Flags=.p....F.C"
"106722","1121.710049","IntelCor_d2:f7:08","01:00:5e:00:00:fc","142","-29 dBm","802.11","QoS Data, SN=2761, FN=0, Flags=.p.....TC"
"106725","1121.729298","IntelCor_d2:f7:08","01:00:5e:00:00:fc","140","-50 dBm","802.11","Data, SN=1007, FN=0, Flags=.p....F.C"
"106853","1123.594508","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","351","-29 dBm","802.11","QoS Data, SN=2762, FN=0, Flags=.p.....TC"
"106863","1123.675094","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=775, FN=0, Flags=.p....F.C"
"106867","1123.705482","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","247","-49 dBm","802.11","QoS Data, SN=776, FN=0, Flags=.p....F.C"
"106874","1123.750640","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=2763, FN=0, Flags=.p.....TC"
"106902","1124.174592","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=2764, FN=0, Flags=.p.....TC"
"106904","1124.177399","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=777, FN=0, Flags=.p....F.C"
"106909","1124.221800","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=2765, FN=0, Flags=.p.....TC"
"106978","1124.962067","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-29 dBm","802.11","QoS Data, SN=2766, FN=0, Flags=.p.....TC"
"106982","1124.962896","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-49 dBm","802.11","QoS Data, SN=1026, FN=0, Flags=.p....F.C"
"106984","1124.965643","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-61 dBm","802.11","QoS Data, SN=3060, FN=0, Flags=.p.....TC"
"106986","1124.966095","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=778, FN=0, Flags=.p....F.C"
"106991","1125.021606","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-29 dBm","802.11","QoS Data, SN=2767, FN=0, Flags=.p.....TC"
"106993","1125.022169","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-51 dBm","802.11","QoS Data, SN=1027, FN=0, Flags=.p....F.C"
"107320","1129.194799","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=2768, FN=0, Flags=.p.....TC"
"107322","1129.197263","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=779, FN=0, Flags=.p....F.C"
"107330","1129.241404","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-30 dBm","802.11","QoS Data, SN=2769, FN=0, Flags=.p.....TC"
"107355","1129.589502","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","174","-29 dBm","802.11","QoS Data, SN=372, FN=0, Flags=.p.....TC"
"107359","1129.616400","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","182","-49 dBm","802.11","QoS Data, SN=780, FN=0, Flags=.p....F.C"
"107365","1129.669220","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=373, FN=0, Flags=.p.....TC"
"107391","1129.976225","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-29 dBm","802.11","QoS Data, SN=2770, FN=0, Flags=.p.....TC"
"107393","1129.976779","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-49 dBm","802.11","QoS Data, SN=1032, FN=0, Flags=.p....F.C"
"107395","1129.977725","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-61 dBm","802.11","QoS Data, SN=3065, FN=0, Flags=.p.....TC"
"107397","1129.979061","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=781, FN=0, Flags=.p....F.C"
"107402","1130.022808","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-29 dBm","802.11","QoS Data, SN=2771, FN=0, Flags=.p.....TC"
"107404","1130.023850","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-49 dBm","802.11","QoS Data, SN=1033, FN=0, Flags=.p....F.C"
"107699","1134.209760","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=2772, FN=0, Flags=.p.....TC"
"107701","1134.212650","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=782, FN=0, Flags=.p....F.C"
"107708","1134.256442","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=2773, FN=0, Flags=.p.....TC"
"107734","1134.634986","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","174","-29 dBm","802.11","QoS Data, SN=374, FN=0, Flags=.p.....TC"
"107744","1134.704142","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=783, FN=0, Flags=.p....F.C"
"107753","1134.863720","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=1179, FN=0, Flags=.p....F.C"
"107757","1134.864283","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","138","-29 dBm","802.11","QoS Data, SN=2774, FN=0, Flags=.p.....TC"
"107766","1134.985699","Google_73:3c:d4","a4:42:3b:d2:f7:08","146","-61 dBm","802.11","QoS Data, SN=3069, FN=0, Flags=.p.....TC"
"107769","1134.989082","Google_73:3c:d4","a4:42:3b:d2:f7:08","146","-49 dBm","802.11","QoS Data, SN=1180, FN=0, Flags=.p....F.C"
"107773","1134.989360","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","138","-29 dBm","802.11","QoS Data, SN=2775, FN=0, Flags=.p.....TC"
"107775","1134.989498","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","138","-48 dBm","802.11","QoS Data, SN=928, FN=0, Flags=.p....F.C"
"107779","1134.993834","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-29 dBm","802.11","QoS Data, SN=2776, FN=0, Flags=.p.....TC"
"107781","1134.995090","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-48 dBm","802.11","QoS Data, SN=1038, FN=0, Flags=.p....F.C"
"107782","1134.996001","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-61 dBm","802.11","QoS Data, SN=3070, FN=0, Flags=.p.....TC"
"107784","1134.997295","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=784, FN=0, Flags=.p....F.C"
"107789","1135.037374","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-29 dBm","802.11","QoS Data, SN=2777, FN=0, Flags=.p.....TC"
"107791","1135.037832","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-48 dBm","802.11","QoS Data, SN=1039, FN=0, Flags=.p....F.C"
"107897","1136.590184","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","370","-29 dBm","802.11","QoS Data, SN=2778, FN=0, Flags=.p.....TC"
"107901","1136.590585","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","189","-29 dBm","802.11","QoS Data, SN=2779, FN=0, Flags=.p.....TC"
"107903","1136.598751","","a4:42:3b:d2:f7:08","447","-49 dBm","802.11","QoS Data, SN=785, FN=0, Flags=.p....F.C"
"107904","1136.598766","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","265","-49 dBm","802.11","QoS Data, SN=786, FN=0, Flags=.p....F.C"
"107908","1136.599691","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=2780, FN=0, Flags=.p.....TC"
"107910","1136.600476","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=787, FN=0, Flags=.p....F.C"
"107911","1136.600493","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=788, FN=0, Flags=.p....F.C"
"107912","1136.600502","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=789, FN=0, Flags=.p....F.C"
"107913","1136.600511","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1550","-49 dBm","802.11","QoS Data, SN=790, FN=0, Flags=.p....F.C"
"107918","1136.601019","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=2781, FN=0, Flags=.p.....TC"
"107920","1136.601918","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=791, FN=0, Flags=.p....F.C"
"107921","1136.601931","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=792, FN=0, Flags=.p....F.C"
"107922","1136.601938","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=793, FN=0, Flags=.p....F.C"
"107923","1136.601944","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=794, FN=0, Flags=.p....F.C"
"107926","1136.602482","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=795, FN=0, Flags=.p....F.C"
"107927","1136.602494","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=796, FN=0, Flags=.p....F.C"
"107928","1136.602500","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1550","-49 dBm","802.11","QoS Data, SN=797, FN=0, Flags=.p....F.C"
"107932","1136.602849","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=2782, FN=0, Flags=.p.....TC"
"107936","1136.603125","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=2783, FN=0, Flags=.p.....TC"
"107938","1136.604489","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=798, FN=0, Flags=.p....F.C"
"107939","1136.604502","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=799, FN=0, Flags=.p....F.C"
"107940","1136.604508","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=800, FN=0, Flags=.p....F.C"
"107941","1136.604514","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=801, FN=0, Flags=.p....F.C"
"107942","1136.604520","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=802, FN=0, Flags=.p....F.C"
"107945","1136.605350","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=803, FN=0, Flags=.p....F.C"
"107946","1136.605362","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=804, FN=0, Flags=.p....F.C"
"107947","1136.605369","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=805, FN=0, Flags=.p....F.C"
"107952","1136.605718","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=2784, FN=0, Flags=.p.....TC"
"107956","1136.605983","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=2785, FN=0, Flags=.p.....TC"
"107958","1136.606888","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=806, FN=0, Flags=.p....F.C"
"107959","1136.606900","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=807, FN=0, Flags=.p....F.C"
"107960","1136.606906","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=808, FN=0, Flags=.p....F.C"
"107961","1136.606913","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=809, FN=0, Flags=.p....F.C"
"107962","1136.606919","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1550","-49 dBm","802.11","QoS Data, SN=810, FN=0, Flags=.p....F.C"
"107967","1136.607402","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=2786, FN=0, Flags=.p.....TC"
"107969","1136.608896","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=811, FN=0, Flags=.p....F.C"
"107970","1136.608904","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=812, FN=0, Flags=.p....F.C"
"107971","1136.608911","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=813, FN=0, Flags=.p....F.C"
"107972","1136.608916","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=814, FN=0, Flags=.p....F.C"
"107973","1136.608922","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=815, FN=0, Flags=.p....F.C"
"107976","1136.610382","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=816, FN=0, Flags=.p....F.C"
"107977","1136.610393","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=817, FN=0, Flags=.p....F.C"
"107978","1136.610399","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=818, FN=0, Flags=.p....F.C"
"107979","1136.610411","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=819, FN=0, Flags=.p....F.C"
"107980","1136.610416","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=820, FN=0, Flags=.p....F.C"
"107985","1136.610627","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-30 dBm","802.11","QoS Data, SN=2787, FN=0, Flags=.p.....TC"
"107989","1136.610960","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=2788, FN=0, Flags=.p.....TC"
"107991","1136.612566","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=821, FN=0, Flags=.p....F.C"
"107992","1136.612581","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=822, FN=0, Flags=.p....F.C"
"107993","1136.612586","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=823, FN=0, Flags=.p....F.C"
"107994","1136.612592","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=824, FN=0, Flags=.p....F.C"
"107995","1136.612599","","a4:42:3b:d2:f7:08","3020","-49 dBm","802.11","QoS Data, SN=825, FN=0, Flags=.p....F.C"
